,mtn_name,elevation,elev_feature,time_of_scrape,local_time_issued,forecast_status,local_time_of_forecast,forecast_time_name,forecast_phrase,wind_speed,snow,rain,max_temp,min_temp,chill,freezing_level,cloud_base
611,mount_mckinley,2500,,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-28 15:00:00,pm,some_clouds,10,0.0,0.0,-13,-13,-18,550,2600.0
612,mount_mckinley,2500,,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-28 23:00:00,night,snow_shwrs,15,2.0,0.0,-14,-14,-20,0,2600.0
613,mount_mckinley,2500,,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-29 07:00:00,am,light_snow,20,3.0,0.0,-14,-14,-23,300,2550.0
614,mount_mckinley,2500,,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-29 15:00:00,pm,light_snow,20,2.0,0.0,-14,-15,-23,350,2600.0
615,mount_mckinley,2500,,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-29 23:00:00,night,light_snow,15,1.0,0.0,-14,-16,-24,0,2600.0
616,mount_mckinley,2500,,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-30 07:00:00,am,light_snow,10,1.0,0.0,-10,-13,-20,450,2600.0
617,mount_mckinley,2500,,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-30 15:00:00,pm,light_snow,20,5.0,0.0,-6,-8,-15,1050,2550.0
618,mount_mckinley,2500,,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-30 23:00:00,night,heavy_snow,25,11.0,0.0,-10,-16,-24,550,2550.0
619,mount_mckinley,2500,,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-31 07:00:00,am,light_snow,15,3.0,0.0,-17,-17,-25,0,2600.0
620,mount_mckinley,2500,,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-31 15:00:00,pm,light_snow,10,2.0,0.0,-17,-18,-25,0,2600.0
621,mount_mckinley,2500,,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-31 23:00:00,night,cloudy,10,0.0,0.0,-19,-20,-27,0,2600.0
622,mount_mckinley,2500,,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-04-01 07:00:00,am,cloudy,10,0.0,0.0,-19,-19,-26,0,2600.0
623,mount_mckinley,2500,,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-04-01 15:00:00,pm,light_snow,5,3.0,0.0,-18,-19,-24,0,2600.0
624,mount_mckinley,2500,,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-04-01 23:00:00,night,snow_shwrs,10,2.0,0.0,-20,-23,-30,0,2600.0
625,flattop,500,base,2024-03-26 12:00:00,2024-03-25 21:00:00,forecast,2024-03-26 07:00:00,am,cloudy,15,0.0,0.0,1,1,-3,650,1750.0
626,mount_mckinley,1500,,2024-03-27 19:00:00,2024-03-27 09:00:00,forecast,2024-03-02 07:00:00,am,snow_shwrs,5,1.0,0.0,-15,-16,-20,0,2600.0
627,mount_mckinley,1500,,2024-03-27 19:00:00,2024-03-27 09:00:00,forecast,2024-03-02 15:00:00,pm,some_clouds,5,0.0,0.0,-13,-13,-13,0,2650.0
628,mount_mckinley,1500,,2024-03-27 19:00:00,2024-03-27 09:00:00,forecast,2024-03-02 23:00:00,night,light_snow,5,1.0,0.0,-12,-15,-15,0,5300.0
629,mount_mckinley,1500,,2024-03-27 19:00:00,2024-03-27 09:00:00,forecast,2024-03-03 07:00:00,am,light_snow,10,1.0,0.0,-8,-11,-16,0,2600.0
630,mount_mckinley,1500,,2024-03-27 19:00:00,2024-03-27 09:00:00,forecast,2024-03-03 15:00:00,pm,light_snow,15,2.0,0.0,-7,-8,-14,250,2600.0
631,mount_mckinley,1500,,2024-03-27 19:00:00,2024-03-27 09:00:00,forecast,2024-03-03 23:00:00,night,heavy_snow,15,12.0,0.0,-7,-9,-15,250,2550.0
632,mount_mckinley,1500,,2024-03-27 19:00:00,2024-03-27 09:00:00,forecast,2024-03-04 07:00:00,am,light_snow,15,4.0,0.0,-7,-9,-15,50,2600.0
633,mount_mckinley,1500,,2024-03-27 19:00:00,2024-03-27 09:00:00,forecast,2024-03-04 15:00:00,pm,light_snow,10,4.0,0.0,-8,-8,-13,350,2550.0
634,mount_mckinley,1500,,2024-03-27 19:00:00,2024-03-27 09:00:00,forecast,2024-03-04 23:00:00,night,mod._snow,10,7.0,0.0,-9,-10,-15,0,2450.0
635,mount_mckinley,1500,,2024-03-27 19:00:00,2024-03-27 09:00:00,forecast,2024-03-05 07:00:00,am,light_snow,5,3.0,0.0,-9,-10,-13,0,2500.0
636,mount_mckinley,1500,,2024-03-27 19:00:00,2024-03-27 09:00:00,forecast,2024-03-05 15:00:00,pm,light_snow,5,2.0,0.0,-9,-10,-14,100,2500.0
637,mount_mckinley,1500,,2024-03-27 19:00:00,2024-03-27 09:00:00,forecast,2024-03-05 23:00:00,night,light_snow,5,1.0,0.0,-12,-14,-14,0,2500.0
638,mount_mckinley,1500,,2024-03-27 19:00:00,2024-03-27 09:00:00,forecast,2024-03-06 07:00:00,am,cloudy,5,0.0,0.0,-12,-12,-16,0,2500.0
639,mount_mckinley,1500,,2024-03-27 19:00:00,2024-03-27 09:00:00,forecast,2024-03-06 15:00:00,pm,light_snow,10,1.0,0.0,-12,-13,-17,0,2500.0
640,mount_mckinley,1500,,2024-03-27 19:00:00,2024-03-27 09:00:00,forecast,2024-03-06 23:00:00,night,some_clouds,0,0.0,0.0,-15,-16,-16,0,2500.0
641,mount_mckinley,1500,,2024-03-27 19:00:00,2024-03-27 09:00:00,forecast,2024-03-07 07:00:00,am,some_clouds,5,0.0,0.0,-12,-14,-14,0,2550.0
642,mount_mckinley,1500,,2024-03-27 19:00:00,2024-03-27 09:00:00,forecast,2024-03-07 15:00:00,pm,some_clouds,5,0.0,0.0,-12,-12,-12,0,2650.0
643,mount_mckinley,1500,,2024-03-27 19:00:00,2024-03-27 09:00:00,forecast,2024-03-07 23:00:00,night,clear,0,0.0,0.0,-15,-16,-16,0,2500.0
644,mount_mckinley,1500,,2024-03-27 19:00:00,2024-03-27 09:00:00,actual,2024-03-27 07:00:00,am,some_clouds,0,0.0,0.0,-6,-8,-8,250,2600.0
645,mount_mckinley,1500,,2024-03-27 19:00:00,2024-03-27 09:00:00,forecast,2024-03-27 15:00:00,pm,some_clouds,5,0.0,0.0,-6,-7,-7,550,2550.0
646,mount_mckinley,1500,,2024-03-27 19:00:00,2024-03-27 09:00:00,forecast,2024-03-27 23:00:00,night,some_clouds,0,0.0,0.0,-10,-11,-11,0,2600.0
647,mount_mckinley,1500,,2024-03-27 19:00:00,2024-03-27 09:00:00,forecast,2024-03-28 07:00:00,am,clear,0,0.0,0.0,-7,-9,-9,150,
648,mount_mckinley,1500,,2024-03-27 19:00:00,2024-03-27 09:00:00,forecast,2024-03-28 15:00:00,pm,some_clouds,5,0.0,0.0,-7,-8,-8,400,2550.0
649,mount_mckinley,1500,,2024-03-27 19:00:00,2024-03-27 09:00:00,forecast,2024-03-28 23:00:00,night,some_clouds,0,0.0,0.0,-11,-11,-11,0,5650.0
650,mount_mckinley,1500,,2024-03-27 19:00:00,2024-03-27 09:00:00,forecast,2024-03-29 07:00:00,am,light_snow,15,1.0,0.0,-8,-9,-15,0,
651,mount_mckinley,1500,,2024-03-27 19:00:00,2024-03-27 09:00:00,forecast,2024-03-29 15:00:00,pm,light_snow,15,1.0,0.0,-8,-9,-15,350,2550.0
652,mount_mckinley,1500,,2024-03-27 19:00:00,2024-03-27 09:00:00,forecast,2024-03-29 23:00:00,night,light_snow,5,1.0,0.0,-8,-10,-15,0,2600.0
653,mount_mckinley,1500,,2024-03-27 19:00:00,2024-03-27 09:00:00,forecast,2024-03-30 07:00:00,am,light_snow,10,3.0,0.0,-6,-7,-11,350,2550.0
654,mount_mckinley,1500,,2024-03-27 19:00:00,2024-03-27 09:00:00,forecast,2024-03-30 15:00:00,pm,light_snow,10,2.0,0.0,-5,-5,-10,750,2500.0
655,mount_mckinley,1500,,2024-03-27 19:00:00,2024-03-27 09:00:00,forecast,2024-03-30 23:00:00,night,heavy_snow,10,12.0,0.0,-6,-12,-12,400,2500.0
656,mount_mckinley,1500,,2024-03-27 19:00:00,2024-03-27 09:00:00,forecast,2024-03-31 07:00:00,am,light_snow,5,2.0,0.0,-11,-12,-16,0,2500.0
657,mount_mckinley,1500,,2024-03-27 19:00:00,2024-03-27 09:00:00,forecast,2024-03-31 15:00:00,pm,light_snow,10,3.0,0.0,-11,-11,-16,0,2500.0
658,mount_mckinley,1500,,2024-03-27 19:00:00,2024-03-27 09:00:00,forecast,2024-03-31 23:00:00,night,light_snow,10,5.0,0.0,-12,-14,-19,0,2500.0
659,mount_mckinley,1500,,2024-03-27 19:00:00,2024-03-27 09:00:00,forecast,2024-04-01 07:00:00,am,light_snow,10,2.0,0.0,-12,-13,-18,0,2600.0
660,mount_mckinley,1500,,2024-03-27 19:00:00,2024-03-27 09:00:00,forecast,2024-04-01 15:00:00,pm,light_snow,5,2.0,0.0,-11,-13,-17,0,2600.0
661,mount_mckinley,1500,,2024-03-27 19:00:00,2024-03-27 09:00:00,forecast,2024-04-01 23:00:00,night,mod._snow,10,7.0,0.0,-15,-17,-23,0,2600.0
662,flattop,500,base,2024-03-27 06:00:00,2024-03-26 15:00:00,forecast,2024-03-29 15:00:00,pm,some_clouds,30,0.0,0.0,0,-1,-7,450,1650.0
663,mount_mckinley,2500,,2024-03-26 06:00:00,2024-03-25 15:00:00,forecast,2024-03-02 07:00:00,am,cloudy,5,0.0,0.0,-19,-20,-25,0,2600.0
664,mount_mckinley,2500,,2024-03-26 06:00:00,2024-03-25 15:00:00,forecast,2024-03-02 15:00:00,pm,light_snow,5,2.0,0.0,-19,-20,-24,0,2600.0
665,mount_mckinley,2500,,2024-03-26 06:00:00,2024-03-25 15:00:00,forecast,2024-03-02 23:00:00,night,snow_shwrs,5,1.0,0.0,-21,-21,-25,0,2600.0
666,mount_mckinley,2500,,2024-03-26 06:00:00,2024-03-25 15:00:00,forecast,2024-03-03 07:00:00,am,clear,5,0.0,0.0,-19,-20,-25,0,2600.0
667,mount_mckinley,2500,,2024-03-26 06:00:00,2024-03-25 15:00:00,forecast,2024-03-03 15:00:00,pm,clear,5,0.0,0.0,-19,-19,-23,0,2600.0
668,mount_mckinley,2500,,2024-03-26 06:00:00,2024-03-25 15:00:00,forecast,2024-03-03 23:00:00,night,clear,5,0.0,0.0,-17,-19,-24,0,
669,mount_mckinley,2500,,2024-03-26 06:00:00,2024-03-25 15:00:00,forecast,2024-03-04 07:00:00,am,cloudy,10,0.0,0.0,-15,-16,-22,0,
670,mount_mckinley,2500,,2024-03-26 06:00:00,2024-03-25 15:00:00,forecast,2024-03-04 15:00:00,pm,cloudy,10,0.0,0.0,-15,-16,-20,100,2600.0
671,mount_mckinley,2500,,2024-03-26 06:00:00,2024-03-25 15:00:00,forecast,2024-03-04 23:00:00,night,some_clouds,0,0.0,0.0,-14,-15,-15,0,5350.0
672,flattop,500,base,2024-03-26 12:00:00,2024-03-25 21:00:00,forecast,2024-03-26 15:00:00,pm,cloudy,10,0.0,0.0,2,1,-2,750,1950.0
673,mount_mckinley,2500,,2024-03-26 06:00:00,2024-03-25 15:00:00,forecast,2024-03-05 07:00:00,am,cloudy,5,0.0,0.0,-12,-13,-16,350,5250.0
674,mount_mckinley,2500,,2024-03-26 06:00:00,2024-03-25 15:00:00,forecast,2024-03-05 15:00:00,pm,cloudy,0,0.0,0.0,-13,-14,-18,500,2500.0
675,mount_mckinley,2500,,2024-03-26 06:00:00,2024-03-25 15:00:00,forecast,2024-03-05 23:00:00,night,cloudy,5,0.0,0.0,-14,-15,-19,0,2600.0
676,mount_mckinley,2500,,2024-03-26 06:00:00,2024-03-25 15:00:00,forecast,2024-03-06 07:00:00,am,some_clouds,0,0.0,0.0,-13,-13,-13,500,2650.0
677,mount_mckinley,2500,,2024-03-26 06:00:00,2024-03-25 15:00:00,actual,2024-03-25 15:00:00,pm,light_snow,15,2.0,0.0,-10,-11,-17,1100,2600.0
678,mount_mckinley,2500,,2024-03-26 06:00:00,2024-03-25 15:00:00,forecast,2024-03-25 23:00:00,night,light_snow,10,3.0,0.0,-11,-12,-18,800,2600.0
679,mount_mckinley,2500,,2024-03-26 06:00:00,2024-03-25 15:00:00,forecast,2024-03-26 07:00:00,am,cloudy,10,0.0,0.0,-12,-12,-18,750,2600.0
680,mount_mckinley,2500,,2024-03-26 06:00:00,2024-03-25 15:00:00,forecast,2024-03-26 15:00:00,pm,light_snow,10,1.0,0.0,-12,-12,-17,800,2600.0
681,mount_mckinley,2500,,2024-03-26 06:00:00,2024-03-25 15:00:00,forecast,2024-03-26 23:00:00,night,some_clouds,5,0.0,0.0,-13,-14,-14,200,2600.0
682,mount_mckinley,2500,,2024-03-26 06:00:00,2024-03-25 15:00:00,forecast,2024-03-27 07:00:00,am,some_clouds,5,0.0,0.0,-13,-13,-13,300,2600.0
683,mount_mckinley,2500,,2024-03-26 06:00:00,2024-03-25 15:00:00,forecast,2024-03-27 15:00:00,pm,light_snow,0,1.0,0.0,-13,-13,-13,600,2600.0
684,mount_mckinley,2500,,2024-03-26 06:00:00,2024-03-25 15:00:00,forecast,2024-03-27 23:00:00,night,snow_shwrs,0,1.0,0.0,-14,-15,-15,0,2600.0
685,mount_mckinley,2500,,2024-03-26 06:00:00,2024-03-25 15:00:00,forecast,2024-03-28 07:00:00,am,some_clouds,5,0.0,0.0,-13,-14,-14,250,2850.0
686,mount_mckinley,2500,,2024-03-26 06:00:00,2024-03-25 15:00:00,forecast,2024-03-28 15:00:00,pm,some_clouds,5,0.0,0.0,-13,-13,-18,550,2600.0
687,mount_mckinley,2500,,2024-03-26 06:00:00,2024-03-25 15:00:00,forecast,2024-03-28 23:00:00,night,some_clouds,10,0.0,0.0,-13,-14,-19,0,2600.0
688,mount_mckinley,2500,,2024-03-26 06:00:00,2024-03-25 15:00:00,forecast,2024-03-29 07:00:00,am,light_snow,20,3.0,0.0,-14,-15,-24,200,2550.0
689,mount_mckinley,2500,,2024-03-26 06:00:00,2024-03-25 15:00:00,forecast,2024-03-29 15:00:00,pm,light_snow,20,2.0,0.0,-14,-15,-24,350,2550.0
690,mount_mckinley,2500,,2024-03-26 06:00:00,2024-03-25 15:00:00,forecast,2024-03-29 23:00:00,night,light_snow,15,1.0,0.0,-14,-15,-23,0,2600.0
691,mount_mckinley,2500,,2024-03-26 06:00:00,2024-03-25 15:00:00,forecast,2024-03-30 07:00:00,am,light_snow,15,1.0,0.0,-11,-13,-20,400,2600.0
692,mount_mckinley,2500,,2024-03-26 06:00:00,2024-03-25 15:00:00,forecast,2024-03-30 15:00:00,pm,mod._snow,20,7.0,0.0,-8,-9,-16,850,2550.0
693,mount_mckinley,2500,,2024-03-26 06:00:00,2024-03-25 15:00:00,forecast,2024-03-30 23:00:00,night,mod._snow,25,7.0,0.0,-8,-14,-22,550,2450.0
694,mount_mckinley,2500,,2024-03-26 06:00:00,2024-03-25 15:00:00,forecast,2024-03-31 07:00:00,am,light_snow,15,4.0,0.0,-17,-17,-25,0,2500.0
695,mount_mckinley,2500,,2024-03-26 06:00:00,2024-03-25 15:00:00,forecast,2024-03-31 15:00:00,pm,light_snow,15,2.0,0.0,-17,-17,-25,0,2600.0
696,mount_mckinley,2500,,2024-03-26 06:00:00,2024-03-25 15:00:00,forecast,2024-03-31 23:00:00,night,snow_shwrs,15,3.0,0.0,-18,-20,-28,0,2600.0
697,mount_mckinley,2500,,2024-03-26 06:00:00,2024-03-25 15:00:00,forecast,2024-04-01 07:00:00,am,clear,5,0.0,0.0,-17,-18,-22,0,2600.0
698,mount_mckinley,2500,,2024-03-26 06:00:00,2024-03-25 15:00:00,forecast,2024-04-01 15:00:00,pm,some_clouds,5,0.0,0.0,-17,-17,-17,0,2450.0
699,mount_mckinley,2500,,2024-03-26 06:00:00,2024-03-25 15:00:00,forecast,2024-04-01 23:00:00,night,snow_shwrs,5,1.0,0.0,-19,-20,-20,0,2650.0
700,mount_mckinley,3500,mid,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-02 07:00:00,am,clear,20,0.0,0.0,-28,-28,-40,0,
701,mount_mckinley,3500,mid,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-02 15:00:00,pm,clear,30,0.0,0.0,-27,-28,-43,0,
702,mount_mckinley,3500,mid,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-02 23:00:00,night,clear,30,0.0,0.0,-26,-26,-41,0,
703,mount_mckinley,3500,mid,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-03 07:00:00,am,clear,25,0.0,0.0,-25,-26,-40,0,
704,mount_mckinley,3500,mid,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-03 15:00:00,pm,clear,35,0.0,0.0,-23,-24,-39,0,
705,mount_mckinley,3500,mid,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-03 23:00:00,night,clear,40,0.0,0.0,-18,-21,-35,0,
706,mount_mckinley,3500,mid,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-04 07:00:00,am,clear,35,0.0,0.0,-17,-17,-30,350,5500.0
707,mount_mckinley,3500,mid,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-04 15:00:00,pm,clear,30,0.0,0.0,-16,-16,-28,850,
708,mount_mckinley,3500,mid,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-04 23:00:00,night,clear,30,0.0,0.0,-16,-20,-30,0,
709,mount_mckinley,3500,mid,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-05 07:00:00,am,clear,15,0.0,0.0,-20,-20,-30,100,
710,mount_mckinley,3500,mid,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-05 15:00:00,pm,clear,15,0.0,0.0,-20,-20,-29,450,
711,mount_mckinley,3500,mid,2024-03-26 00:00:00,2024-03-25 09:00:00,actual,2024-03-25 07:00:00,am,some_clouds,15,0.0,0.0,-18,-18,-26,800,2600.0
712,mount_mckinley,3500,mid,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-25 15:00:00,pm,snow_shwrs,15,2.0,0.0,-17,-18,-26,1100,2600.0
713,mount_mckinley,3500,mid,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-25 23:00:00,night,light_snow,15,1.0,0.0,-18,-19,-27,750,2600.0
714,mount_mckinley,3500,mid,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-26 07:00:00,am,cloudy,15,0.0,0.0,-19,-19,-27,650,2600.0
715,mount_mckinley,3500,mid,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-26 15:00:00,pm,cloudy,10,0.0,0.0,-19,-19,-27,850,2600.0
716,mount_mckinley,3500,mid,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-26 23:00:00,night,some_clouds,10,0.0,0.0,-19,-20,-27,200,2600.0
717,mount_mckinley,3500,mid,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-27 07:00:00,am,some_clouds,5,0.0,0.0,-20,-20,-26,400,2600.0
718,mount_mckinley,3500,mid,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-27 15:00:00,pm,snow_shwrs,5,2.0,0.0,-20,-20,-20,650,2600.0
719,mount_mckinley,3500,mid,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-27 23:00:00,night,snow_shwrs,0,1.0,0.0,-21,-21,-21,0,2600.0
720,mount_mckinley,3500,mid,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-28 07:00:00,am,some_clouds,5,0.0,0.0,-21,-21,-25,200,2650.0
721,mount_mckinley,3500,mid,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-28 15:00:00,pm,clear,10,0.0,0.0,-19,-20,-27,550,2600.0
722,mount_mckinley,3500,mid,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-28 23:00:00,night,snow_shwrs,25,2.0,0.0,-19,-20,-34,0,2600.0
723,mount_mckinley,3500,mid,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-29 07:00:00,am,snow_shwrs,40,3.0,0.0,-19,-19,-33,300,2550.0
724,mount_mckinley,3500,mid,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-29 15:00:00,pm,snow_shwrs,45,2.0,0.0,-19,-19,-33,350,2600.0
725,mount_mckinley,3500,mid,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-29 23:00:00,night,snow_shwrs,45,1.0,0.0,-18,-20,-35,0,2600.0
726,mount_mckinley,3500,mid,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-30 07:00:00,am,light_snow,30,1.0,0.0,-15,-18,-30,450,2600.0
727,mount_mckinley,3500,mid,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-30 15:00:00,pm,light_snow,35,5.0,0.0,-11,-13,-24,1050,2550.0
728,mount_mckinley,3500,mid,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-30 23:00:00,night,snow_shwrs,50,11.0,0.0,-15,-22,-33,550,2550.0
729,mount_mckinley,3500,mid,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-31 07:00:00,am,light_snow,15,3.0,0.0,-23,-24,-34,0,2600.0
730,mount_mckinley,3500,mid,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-31 15:00:00,pm,snow_shwrs,15,2.0,0.0,-23,-24,-34,0,2600.0
731,mount_mckinley,3500,mid,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-03-31 23:00:00,night,some_clouds,15,0.0,0.0,-25,-25,-36,0,2600.0
732,mount_mckinley,3500,mid,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-04-01 07:00:00,am,cloudy,20,0.0,0.0,-25,-25,-36,0,2600.0
733,mount_mckinley,3500,mid,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-04-01 15:00:00,pm,light_snow,15,3.0,0.0,-25,-25,-36,0,2600.0
734,mount_mckinley,3500,mid,2024-03-26 00:00:00,2024-03-25 09:00:00,forecast,2024-04-01 23:00:00,night,snow_shwrs,20,2.0,0.0,-27,-28,-40,0,2600.0
735,mount_mckinley,2500,,2024-03-26 12:00:00,2024-03-25 21:00:00,forecast,2024-03-02 07:00:00,am,cloudy,15,0.0,0.0,-19,-20,-28,0,2600.0
736,mount_mckinley,2500,,2024-03-26 12:00:00,2024-03-25 21:00:00,forecast,2024-03-02 15:00:00,pm,light_snow,15,2.0,0.0,-19,-20,-29,0,2600.0
737,mount_mckinley,2500,,2024-03-26 12:00:00,2024-03-25 21:00:00,forecast,2024-03-02 23:00:00,night,cloudy,15,0.0,0.0,-21,-23,-32,0,2600.0
738,mount_mckinley,2500,,2024-03-26 12:00:00,2024-03-25 21:00:00,forecast,2024-03-03 07:00:00,am,some_clouds,15,0.0,0.0,-22,-22,-31,0,2600.0
739,mount_mckinley,2500,,2024-03-26 12:00:00,2024-03-25 21:00:00,forecast,2024-03-03 15:00:00,pm,clear,10,0.0,0.0,-23,-23,-31,0,2500.0
740,mount_mckinley,2500,,2024-03-26 12:00:00,2024-03-25 21:00:00,forecast,2024-03-03 23:00:00,night,clear,10,0.0,0.0,-21,-23,-29,0,
741,mount_mckinley,2500,,2024-03-26 12:00:00,2024-03-25 21:00:00,forecast,2024-03-04 07:00:00,am,clear,5,0.0,0.0,-18,-19,-24,0,5800.0
742,mount_mckinley,2500,,2024-03-26 12:00:00,2024-03-25 21:00:00,forecast,2024-03-04 15:00:00,pm,clear,5,0.0,0.0,-16,-17,-21,0,
743,mount_mckinley,2500,,2024-03-26 12:00:00,2024-03-25 21:00:00,forecast,2024-03-04 23:00:00,night,some_clouds,10,0.0,0.0,-13,-16,-16,0,
744,mount_mckinley,2500,,2024-03-26 12:00:00,2024-03-25 21:00:00,forecast,2024-03-05 07:00:00,am,light_snow,15,3.0,0.0,-13,-14,-22,200,2550.0
745,mount_mckinley,2500,,2024-03-26 12:00:00,2024-03-25 21:00:00,forecast,2024-03-05 15:00:00,pm,light_snow,20,4.0,0.0,-11,-13,-21,200,2550.0
746,mount_mckinley,2500,,2024-03-26 12:00:00,2024-03-25 21:00:00,forecast,2024-03-05 23:00:00,night,light_snow,15,5.0,0.0,-8,-12,-20,850,2550.0
747,mount_mckinley,2500,,2024-03-26 12:00:00,2024-03-25 21:00:00,forecast,2024-03-06 07:00:00,am,light_snow,20,2.0,0.0,-13,-13,-21,450,2500.0
748,mount_mckinley,2500,,2024-03-26 12:00:00,2024-03-25 21:00:00,forecast,2024-03-06 15:00:00,pm,cloudy,15,0.0,0.0,-14,-14,-22,500,2600.0
749,mount_mckinley,2500,,2024-03-26 12:00:00,2024-03-25 21:00:00,actual,2024-03-25 23:00:00,night,light_snow,10,3.0,0.0,-11,-11,-17,800,2600.0
750,mount_mckinley,2500,,2024-03-26 12:00:00,2024-03-25 21:00:00,forecast,2024-03-26 07:00:00,am,light_snow,10,1.0,0.0,-12,-12,-18,750,2600.0
751,mount_mckinley,2500,,2024-03-26 12:00:00,2024-03-25 21:00:00,forecast,2024-03-26 15:00:00,pm,light_snow,10,2.0,0.0,-11,-12,-17,850,2600.0
752,mount_mckinley,2500,,2024-03-26 12:00:00,2024-03-25 21:00:00,forecast,2024-03-26 23:00:00,night,some_clouds,10,0.0,0.0,-13,-14,-18,150,2600.0
753,mount_mckinley,2500,,2024-03-26 12:00:00,2024-03-25 21:00:00,forecast,2024-03-27 07:00:00,am,some_clouds,5,0.0,0.0,-13,-13,-13,350,2600.0
754,mount_mckinley,2500,,2024-03-26 12:00:00,2024-03-25 21:00:00,forecast,2024-03-27 15:00:00,pm,light_snow,0,1.0,0.0,-13,-13,-13,650,2600.0
755,mount_mckinley,2500,,2024-03-26 12:00:00,2024-03-25 21:00:00,forecast,2024-03-27 23:00:00,night,snow_shwrs,0,1.0,0.0,-14,-15,-15,0,2650.0
756,mount_mckinley,2500,,2024-03-26 12:00:00,2024-03-25 21:00:00,forecast,2024-03-28 07:00:00,am,some_clouds,5,0.0,0.0,-14,-14,-14,200,2650.0
757,mount_mckinley,2500,,2024-03-26 12:00:00,2024-03-25 21:00:00,forecast,2024-03-28 15:00:00,pm,snow_shwrs,5,1.0,0.0,-13,-14,-18,500,2600.0
758,mount_mckinley,2500,,2024-03-26 12:00:00,2024-03-25 21:00:00,forecast,2024-03-28 23:00:00,night,some_clouds,10,0.0,0.0,-15,-15,-19,0,2600.0
759,mount_mckinley,2500,,2024-03-26 12:00:00,2024-03-25 21:00:00,forecast,2024-03-29 07:00:00,am,light_snow,20,1.0,0.0,-15,-15,-24,0,2450.0
760,mount_mckinley,2500,,2024-03-26 12:00:00,2024-03-25 21:00:00,forecast,2024-03-29 15:00:00,pm,light_snow,20,1.0,0.0,-14,-15,-24,300,2550.0
761,mount_mckinley,2500,,2024-03-26 12:00:00,2024-03-25 21:00:00,forecast,2024-03-29 23:00:00,night,cloudy,10,0.0,0.0,-14,-16,-24,0,2600.0
762,mount_mckinley,2500,,2024-03-26 12:00:00,2024-03-25 21:00:00,forecast,2024-03-30 07:00:00,am,light_snow,15,1.0,0.0,-12,-13,-20,400,2600.0
763,mount_mckinley,2500,,2024-03-26 12:00:00,2024-03-25 21:00:00,forecast,2024-03-30 15:00:00,pm,light_snow,15,4.0,0.0,-8,-10,-17,750,2550.0
