fact_forecasts_key,mtn_name,region_group_key,mtn_range,subrange,latitude,longitude,geo_dimension,elevation,elevation_feature,time_of_scrape,local_time_issued,local_time_of_forecast,time_diff_hours,forecast_time_name,forecast_status,forecast_phrase,wind_speed,actual_wind_speed,wind_speed_diff,abs_wind_speed_diff,snow,actual_snow,snow_diff,abs_snow_diff,rain,actual_rain,rain_diff,abs_rain_diff,max_temp,actual_max_temp,max_temp_diff,abs_max_temp_diff,min_temp,actual_min_temp,min_temp_diff,abs_min_temp_diff,chill,actual_chill,chill_diff,abs_chill_diff,i
c1df2fd143a464a42ab6eb628bed6a1b,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-04T00:00:00,2024-06-03T22:00:00,2024-06-03T23:00:00,1,night,actual,some_clouds,10,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16,-16,0,0,-17,-17,0,0,-24,-24,0,0,1
de70b2a1853799e12fd23f06e039f449,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-04T00:00:00,2024-06-03T22:00:00,2024-06-04T07:00:00,9,am,forecast,some_clouds,20,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18,-18,0,0,-18,-19,1,1,-28,-29,1,1,2
305f4b6cb6138a6f96af834d346d20e4,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-04T00:00:00,2024-06-03T22:00:00,2024-06-04T15:00:00,17,pm,forecast,some_clouds,25,20,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15,-14,-1,1,-16,-17,1,1,-25,-26,1,1,3
40b55c46389094c5ac685e4fb772d5ba,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-04T00:00:00,2024-06-03T22:00:00,2024-06-04T23:00:00,25,night,forecast,some_clouds,10,15,-5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16,-14,-2,2,-17,-16,-1,1,-24,-24,0,0,4
826cddd89d804bb2334b1b6131ecfc26,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-04T00:00:00,2024-06-03T22:00:00,2024-06-05T07:00:00,33,am,forecast,some_clouds,15,35,-20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17,-14,-3,3,-17,-14,-3,3,-24,-24,0,0,5
c6c18781159282811ede7e53b198a352,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-04T00:00:00,2024-06-03T22:00:00,2024-06-05T15:00:00,41,pm,forecast,some_clouds,25,35,-10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14,-13,-1,1,-16,-14,-2,2,-25,-25,0,0,6
0e697baabfeb4667e6e826a2f5e7ae1a,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-04T00:00:00,2024-06-03T22:00:00,2024-06-05T23:00:00,49,night,forecast,some_clouds,15,20,-5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15,-12,-3,3,-15,-14,-1,1,-24,-23,-1,1,7
b55b21b6cb9610f5f22b7040e2d7ebca,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-04T00:00:00,2024-06-03T22:00:00,2024-06-06T07:00:00,57,am,forecast,some_clouds,20,30,-10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15,-15,0,0,-16,-16,0,0,-26,-27,1,1,8
ed6e9780ea5c30adc82c2911c22120b4,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-04T00:00:00,2024-06-03T22:00:00,2024-06-06T15:00:00,65,pm,forecast,some_clouds,15,20,-5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14,-13,-1,1,-15,-16,1,1,-25,-24,-1,1,9
880ec8b54534a62752e2fcc94a12f04f,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-04T00:00:00,2024-06-03T22:00:00,2024-06-06T23:00:00,73,night,forecast,clear,5,25,-20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14,-12,-2,2,-14,-14,0,0,-14,-24,10,10,10
