fact_forecasts_key,mtn_name,region_group_key,mtn_range,subrange,latitude,longitude,geo_dimension,elevation,elevation_feature,time_of_scrape,local_time_issued,local_time_of_forecast,time_diff_hours,forecast_time_name,forecast_status,forecast_phrase,wind_speed,actual_wind_speed,wind_speed_diff,abs_wind_speed_diff,snow,actual_snow,snow_diff,abs_snow_diff,rain,actual_rain,rain_diff,abs_rain_diff,max_temp,actual_max_temp,max_temp_diff,abs_max_temp_diff,min_temp,actual_min_temp,min_temp_diff,abs_min_temp_diff,chill,actual_chill,chill_diff,abs_chill_diff,i
817806034e75fbc25a74ae60ce75618d,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-22T00:00:00,2024-05-21T22:00:00,2024-05-21T23:00:00,1,night,actual,snow_shwrs,10,10,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-16,-16,0,0,-17,-17,0,0,-24,-24,0,0,1
c9a2b096cc636283cadc701862decbda,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-22T00:00:00,2024-05-21T22:00:00,2024-05-22T07:00:00,9,am,forecast,some_clouds,5,10,-5,5,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,-18,-18,0,0,-18,-18,0,0,-23,-24,1,1,2
1753cfa2b92f77fae547851f9a077121,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-22T00:00:00,2024-05-21T22:00:00,2024-05-22T15:00:00,17,pm,forecast,snow_shwrs,0,5,-5,5,1.0,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,-16,-16,0,0,-16,-17,1,1,-16,-22,6,6,3
77b37cefe4bd61870437d435ccbd8471,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-22T00:00:00,2024-05-21T22:00:00,2024-05-22T23:00:00,25,night,forecast,some_clouds,5,5,0,0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,-15,-16,1,1,-18,-18,0,0,-18,-18,0,0,4
7b8854d466bc91da9d456d93a4edc00d,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-22T00:00:00,2024-05-21T22:00:00,2024-05-23T07:00:00,33,am,forecast,snow_shwrs,0,5,-5,5,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-18,-17,-1,1,-18,-17,-1,1,-18,-17,-1,1,5
3fd2061042d229abb6d43fa5091f8840,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-22T00:00:00,2024-05-21T22:00:00,2024-05-23T15:00:00,41,pm,forecast,snow_shwrs,10,5,5,5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-15,-15,0,0,-16,-16,0,0,-16,-21,5,5,6
403028e642738d7b1160c4017157ff7a,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-22T00:00:00,2024-05-21T22:00:00,2024-05-23T23:00:00,49,night,forecast,clear,10,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15,-16,1,1,-16,-16,0,0,-20,-22,2,2,7
b428896947c3489859f991444fc5bf33,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-22T00:00:00,2024-05-21T22:00:00,2024-05-24T07:00:00,57,am,forecast,some_clouds,10,5,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16,-16,0,0,-16,-17,1,1,-21,-17,-4,4,8
b6185565372257f2d922a796df895ece,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-22T00:00:00,2024-05-21T22:00:00,2024-05-24T15:00:00,65,pm,forecast,snow_shwrs,20,20,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-13,-13,0,0,-15,-15,0,0,-23,-22,-1,1,9
7a7db1cf072065351353238b8de2df5a,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-22T00:00:00,2024-05-21T22:00:00,2024-05-24T23:00:00,73,night,forecast,some_clouds,15,5,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13,-12,-1,1,-15,-13,-2,2,-23,-20,-3,3,10
