fact_forecasts_key,mtn_name,region_group_key,mtn_range,subrange,latitude,longitude,geo_dimension,elevation,elevation_feature,time_of_scrape,local_time_issued,local_time_of_forecast,time_diff_hours,forecast_time_name,forecast_status,forecast_phrase,wind_speed,actual_wind_speed,wind_speed_diff,abs_wind_speed_diff,snow,actual_snow,snow_diff,abs_snow_diff,rain,actual_rain,rain_diff,abs_rain_diff,max_temp,actual_max_temp,max_temp_diff,abs_max_temp_diff,min_temp,actual_min_temp,min_temp_diff,abs_min_temp_diff,chill,actual_chill,chill_diff,abs_chill_diff,i
f6717e9351b55b373f4fc6967b520ac1,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-27T03:00:00,2024-05-27T04:00:00,2024-05-27T07:00:00,3,am,actual,some_clouds,20,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13,-13,0,0,-14,-14,0,0,-22,-22,0,0,1
ff49feba77b2fc651e871bb81244f03e,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-27T03:00:00,2024-05-27T04:00:00,2024-05-27T15:00:00,11,pm,forecast,some_clouds,5,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12,-12,0,0,-13,-12,-1,1,-20,-20,0,0,2
20822214341fc0a2985dd91af86441a4,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-27T03:00:00,2024-05-27T04:00:00,2024-05-27T23:00:00,19,night,forecast,some_clouds,5,10,-5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12,-12,0,0,-13,-12,-1,1,-18,-12,-6,6,3
17714d01afa1e408ad7fff0bd4edba6b,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-27T03:00:00,2024-05-27T04:00:00,2024-05-28T07:00:00,27,am,forecast,clear,25,30,-5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11,-10,-1,1,-12,-11,-1,1,-20,-20,0,0,4
591ed45a026df42c6a3c350c00feba41,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-27T03:00:00,2024-05-27T04:00:00,2024-05-28T15:00:00,35,pm,forecast,some_clouds,20,30,-10,10,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,-11,-10,-1,1,-11,-11,0,0,-19,-20,1,1,5
8045d3542b4b649cebb2e3c7716b0d6f,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-27T03:00:00,2024-05-27T04:00:00,2024-05-28T23:00:00,43,night,forecast,snow_shwrs,15,30,-15,15,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,-13,-10,-3,3,-14,-11,-3,3,-22,-20,-2,2,6
a091e3b14dd5fb5cb474802b5d3922d3,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-27T03:00:00,2024-05-27T04:00:00,2024-05-29T07:00:00,51,am,forecast,some_clouds,25,40,-15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12,-10,-2,2,-12,-11,-1,1,-21,-22,1,1,7
d0de727229ae120fdbd4f7fb2ce8d4fd,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-27T03:00:00,2024-05-27T04:00:00,2024-05-29T15:00:00,59,pm,forecast,some_clouds,10,25,-15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12,-11,-1,1,-12,-13,1,1,-20,-25,5,5,8
a943a5f3252282d428704a11c222ee09,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-27T03:00:00,2024-05-27T04:00:00,2024-05-29T23:00:00,67,night,forecast,some_clouds,10,35,-25,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12,-9,-3,3,-12,-10,-2,2,-19,-17,-2,2,9
9ab159df0691dc32ea9b23e345c947ac,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-27T03:00:00,2024-05-27T04:00:00,2024-05-30T07:00:00,75,am,forecast,some_clouds,15,40,-25,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12,-10,-2,2,-13,-10,-3,3,-20,-21,1,1,10
8c9c4306ffef29dc64c911e9fb0c7e86,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-27T03:00:00,2024-05-27T04:00:00,2024-05-30T15:00:00,83,pm,forecast,some_clouds,15,40,-25,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11,-10,-1,1,-13,-10,-3,3,-20,-21,1,1,11
a25ba3932eb2712014ada987863415a7,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-27T03:00:00,2024-05-27T04:00:00,2024-05-30T23:00:00,91,night,forecast,snow_shwrs,15,45,-30,30,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,-12,-10,-2,2,-13,-11,-2,2,-20,-22,2,2,12
c2005694893150e9f2b980ca2d8a983a,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-27T03:00:00,2024-05-27T04:00:00,2024-05-31T07:00:00,99,am,forecast,some_clouds,20,50,-30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12,-11,-1,1,-13,-11,-2,2,-22,-23,1,1,13
be6225de7084b22e189f2bd219438ca6,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-27T03:00:00,2024-05-27T04:00:00,2024-05-31T15:00:00,107,pm,forecast,snow_shwrs,15,30,-15,15,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-11,-11,0,0,-13,-12,-1,1,-21,-22,1,1,14
7835724e9e0c8ac0bd11f6bac48d3c8d,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-27T03:00:00,2024-05-27T04:00:00,2024-05-31T23:00:00,115,night,forecast,some_clouds,10,15,-5,5,0.0,2.0,-2.0,2.0,0.0,0.0,0.0,0.0,-12,-13,1,1,-13,-14,1,1,-18,-23,5,5,15
37a6178fbd038fae901e1d15c783df91,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-27T03:00:00,2024-05-27T04:00:00,2024-06-01T07:00:00,123,am,forecast,some_clouds,25,30,-5,5,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,-13,-12,-1,1,-13,-12,-1,1,-21,-23,2,2,16
4f91a2b22a7e6f0ccfaaef5d6f6d2dfa,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-27T03:00:00,2024-05-27T04:00:00,2024-06-01T15:00:00,131,pm,forecast,some_clouds,20,25,-5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12,-12,0,0,-13,-12,-1,1,-22,-22,0,0,17
c39c347802d549511a111de9f671124a,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-27T03:00:00,2024-05-27T04:00:00,2024-06-01T23:00:00,139,night,forecast,some_clouds,10,15,-5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12,-12,0,0,-13,-14,1,1,-20,-22,2,2,18
ededa5c7c3dfb5ba176fa3d09c64b90c,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-27T03:00:00,2024-05-27T04:00:00,2024-06-02T07:00:00,147,am,forecast,some_clouds,30,30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13,-14,1,1,-13,-14,1,1,-23,-24,1,1,19
caac3dfa49eef13b4183c99ed7532e36,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-27T03:00:00,2024-05-27T04:00:00,2024-06-02T15:00:00,155,pm,forecast,some_clouds,25,30,-5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11,-13,2,2,-12,-14,2,2,-21,-25,4,4,20
129392a839b85f190b63f5390b453309,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-27T03:00:00,2024-05-27T04:00:00,2024-06-02T23:00:00,163,night,forecast,some_clouds,10,15,-5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11,-14,3,3,-14,-16,2,2,-20,-26,6,6,21
3ad07096609a79175466aecf167c6cbf,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-27T03:00:00,2024-05-27T04:00:00,2024-06-03T07:00:00,171,am,forecast,some_clouds,25,20,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13,-17,4,4,-14,-17,3,3,-24,-27,3,3,22
13d6be15bc2f7b91ddcc88346a5afbf3,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-27T03:00:00,2024-05-27T04:00:00,2024-06-03T15:00:00,179,pm,forecast,some_clouds,25,15,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12,-16,4,4,-13,-16,3,3,-22,-26,4,4,23
7012ea0b49474b7489cb7d95ff34dc96,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-27T03:00:00,2024-05-27T04:00:00,2024-06-03T23:00:00,187,night,forecast,some_clouds,15,10,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12,-16,4,4,-13,-17,4,4,-23,-24,1,1,24
5b73daaa2b8943cda19a036000217c15,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-27T03:00:00,2024-05-27T04:00:00,2024-06-04T07:00:00,195,am,forecast,some_clouds,25,20,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13,-18,5,5,-13,-19,6,6,-22,-29,7,7,25
89abbf6311b3c7023db17bbeca7fd34a,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-27T03:00:00,2024-05-27T04:00:00,2024-06-04T15:00:00,203,pm,forecast,some_clouds,20,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12,-14,2,2,-13,-17,4,4,-22,-26,4,4,26
a5a6dfc5ff1364cfcba5d3eef2c2e141,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-27T03:00:00,2024-05-27T04:00:00,2024-06-04T23:00:00,211,night,forecast,some_clouds,5,15,-10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12,-14,2,2,-14,-16,2,2,-19,-24,5,5,27
247f27521abecb3cd3ddb9d159307cef,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-27T03:00:00,2024-05-27T04:00:00,2024-06-05T07:00:00,219,am,forecast,clear,15,35,-20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13,-14,1,1,-14,-14,0,0,-21,-24,3,3,28
6fca6fcc30b5e85ce4e199ae889ceb53,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-27T03:00:00,2024-05-27T04:00:00,2024-06-05T15:00:00,227,pm,forecast,some_clouds,15,35,-20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12,-13,1,1,-13,-14,1,1,-21,-25,4,4,29
d12e732d256839c6e57213f9f85fb812,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-27T03:00:00,2024-05-27T04:00:00,2024-06-05T23:00:00,235,night,forecast,some_clouds,5,20,-15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13,-12,-1,1,-14,-14,0,0,-14,-23,9,9,30
a38e03da8d30f00fac1cf4ee1ab5d013,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-27T03:00:00,2024-05-27T04:00:00,2024-06-06T07:00:00,243,am,forecast,clear,10,30,-20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15,-15,0,0,-15,-16,1,1,-21,-27,6,6,31
e50b301718118e85fd2bc598da775038,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-27T03:00:00,2024-05-27T04:00:00,2024-06-06T15:00:00,251,pm,forecast,snow_shwrs,15,20,-5,5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-13,-13,0,0,-14,-16,2,2,-21,-24,3,3,32
47b52cb1000e441d8958d322f717cd4d,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-27T03:00:00,2024-05-27T04:00:00,2024-06-06T23:00:00,259,night,forecast,some_clouds,10,25,-15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13,-12,-1,1,-15,-14,-1,1,-22,-24,2,2,33
