fact_forecasts_key,mtn_name,region_group_key,mtn_range,subrange,latitude,longitude,geo_dimension,elevation,elevation_feature,time_of_scrape,local_time_issued,local_time_of_forecast,time_diff_hours,forecast_time_name,forecast_status,forecast_phrase,wind_speed,actual_wind_speed,wind_speed_diff,abs_wind_speed_diff,snow,actual_snow,snow_diff,abs_snow_diff,rain,actual_rain,rain_diff,abs_rain_diff,max_temp,actual_max_temp,max_temp_diff,abs_max_temp_diff,min_temp,actual_min_temp,min_temp_diff,abs_min_temp_diff,chill,actual_chill,chill_diff,abs_chill_diff,i
f42726ecdf1ecffb1c4b8f13d28628b4,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-14T18:00:00,2024-06-14T16:00:00,2024-06-14T15:00:00,-1,pm,actual,clear,20,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11,-11,0,0,-13,-13,0,0,-21,-21,0,0,1
5634bc6067c1b2b014b3d9ad8faeaa0c,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-14T18:00:00,2024-06-14T16:00:00,2024-06-14T23:00:00,7,night,forecast,clear,10,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11,-12,1,1,-12,-12,0,0,-18,-18,0,0,2
868c0dbf71cebd9f953a5a92780a8060,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-14T18:00:00,2024-06-14T16:00:00,2024-06-15T07:00:00,15,am,forecast,clear,25,20,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12,-12,0,0,-13,-13,0,0,-22,-22,0,0,3
242ce8a7d04e81bc112442308b06699a,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-14T18:00:00,2024-06-14T16:00:00,2024-06-15T15:00:00,23,pm,forecast,some_clouds,15,10,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11,-11,0,0,-12,-12,0,0,-21,-20,-1,1,4
d44fd325456b1b52e969c076c911f681,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-14T18:00:00,2024-06-14T16:00:00,2024-06-15T23:00:00,31,night,forecast,clear,5,10,-5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11,-11,0,0,-12,-12,0,0,-19,-17,-2,2,5
3daa103e7ec8c8bdce5bfc4e4abd2201,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-14T18:00:00,2024-06-14T16:00:00,2024-06-16T07:00:00,39,am,forecast,clear,10,20,-10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12,-12,0,0,-12,-12,0,0,-18,-19,1,1,6
e8fe5c5dd3974a903e72c5fe14be1c9f,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-14T18:00:00,2024-06-14T16:00:00,2024-06-16T15:00:00,47,pm,forecast,clear,10,15,-5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10,-11,1,1,-12,-12,0,0,-19,-20,1,1,7
7dce0ea29390004e6c666318b3d70ac4,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-14T18:00:00,2024-06-14T16:00:00,2024-06-16T23:00:00,55,night,forecast,some_clouds,15,10,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10,-11,1,1,-12,-11,-1,1,-19,-18,-1,1,8
9601523c52450a574094512ec39e2e89,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-14T18:00:00,2024-06-14T16:00:00,2024-06-17T07:00:00,63,am,forecast,some_clouds,5,15,-10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12,-11,-1,1,-13,-12,-1,1,-18,-19,1,1,9
d883e0bc31272789a0d1052e6ce1b2f6,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-14T18:00:00,2024-06-14T16:00:00,2024-06-17T15:00:00,71,pm,forecast,snow_shwrs,10,20,-10,10,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,-11,-10,-1,1,-12,-11,-1,1,-18,-19,1,1,10
a99c6502a82cc22e0e5de40a3ea49c72,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-14T18:00:00,2024-06-14T16:00:00,2024-06-17T23:00:00,79,night,forecast,some_clouds,25,15,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11,-10,-1,1,-13,-10,-3,3,-22,-18,-4,4,11
a5dd2e0e7b1a33b0df9a30f21ed9bdc6,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-14T18:00:00,2024-06-14T16:00:00,2024-06-18T07:00:00,87,am,forecast,snow_shwrs,0,10,-10,10,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-12,-10,-2,2,-12,-12,0,0,-18,-17,-1,1,12
abeb83fd15d317b8c0a5a50cd2e25c4f,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-14T18:00:00,2024-06-14T16:00:00,2024-06-18T15:00:00,95,pm,forecast,snow_shwrs,10,10,0,0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,-10,-10,0,0,-12,-12,0,0,-17,-19,2,2,13
5371c3e8645f0f69288bed77dc58018a,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-14T18:00:00,2024-06-14T16:00:00,2024-06-18T23:00:00,103,night,forecast,some_clouds,10,25,-15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10,-10,0,0,-12,-11,-1,1,-18,-20,2,2,14
eec528c3babb89020b8151a896780de0,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-14T18:00:00,2024-06-14T16:00:00,2024-06-19T07:00:00,111,am,forecast,snow_shwrs,10,25,-15,15,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-12,-11,-1,1,-12,-11,-1,1,-12,-20,8,8,15
592e4a41f78ec448d9bc4a097f604eb5,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-14T18:00:00,2024-06-14T16:00:00,2024-06-19T15:00:00,119,pm,forecast,snow_shwrs,10,25,-15,15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-10,-10,0,0,-11,-11,0,0,-16,-20,4,4,16
de0e20759bde0dcaaebae1aece919e0e,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-14T18:00:00,2024-06-14T16:00:00,2024-06-19T23:00:00,127,night,forecast,snow_shwrs,10,25,-15,15,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-10,-12,2,2,-12,-13,1,1,-19,-23,4,4,17
cc4556345a0778f443a0c306fabf3eff,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-14T18:00:00,2024-06-14T16:00:00,2024-06-20T07:00:00,135,am,forecast,light_snow,15,25,-10,10,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,-12,-13,1,1,-12,-13,1,1,-19,-23,4,4,18
8d17d17c872d2e6011cc7d4501ebe3b7,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-14T18:00:00,2024-06-14T16:00:00,2024-06-20T15:00:00,143,pm,forecast,snow_shwrs,15,20,-5,5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-10,-11,1,1,-11,-12,1,1,-18,-21,3,3,19
50c8040f20044d5fded10db56b23025d,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-14T18:00:00,2024-06-14T16:00:00,2024-06-20T23:00:00,151,night,forecast,clear,10,5,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10,-11,1,1,-12,-13,1,1,-18,-13,-5,5,20
