fact_forecasts_key,mtn_name,region_group_key,mtn_range,subrange,latitude,longitude,geo_dimension,elevation,elevation_feature,time_of_scrape,local_time_issued,local_time_of_forecast,time_diff_hours,forecast_time_name,forecast_status,forecast_phrase,wind_speed,actual_wind_speed,wind_speed_diff,abs_wind_speed_diff,snow,actual_snow,snow_diff,abs_snow_diff,rain,actual_rain,rain_diff,abs_rain_diff,max_temp,actual_max_temp,max_temp_diff,abs_max_temp_diff,min_temp,actual_min_temp,min_temp_diff,abs_min_temp_diff,chill,actual_chill,chill_diff,abs_chill_diff,i
2a56a497df118ce008add3e332c0a807,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-17T03:00:00,2024-06-17T04:00:00,2024-06-17T07:00:00,3,am,actual,clear,15,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11,-11,0,0,-12,-12,0,0,-19,-19,0,0,1
18e1ddec8713302aea9fa8f3ff6db829,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-17T03:00:00,2024-06-17T04:00:00,2024-06-17T15:00:00,11,pm,forecast,some_clouds,25,20,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10,-10,0,0,-11,-11,0,0,-19,-19,0,0,2
b072bf3b3b4f01de7867bde441523030,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-17T03:00:00,2024-06-17T04:00:00,2024-06-17T23:00:00,19,night,forecast,some_clouds,10,15,-5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10,-10,0,0,-11,-10,-1,1,-19,-18,-1,1,3
dbc652c11cc7f3ea1c2fc8293f42339e,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-17T03:00:00,2024-06-17T04:00:00,2024-06-18T07:00:00,27,am,forecast,some_clouds,15,10,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11,-10,-1,1,-12,-12,0,0,-19,-17,-2,2,4
1a2c8bfdb9f5dc3394677c8640339f5e,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-17T03:00:00,2024-06-17T04:00:00,2024-06-18T15:00:00,35,pm,forecast,snow_shwrs,15,10,5,5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-10,-10,0,0,-11,-12,1,1,-17,-19,2,2,5
a58614b754f141e8ab55e4052173c3f9,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-17T03:00:00,2024-06-17T04:00:00,2024-06-18T23:00:00,43,night,forecast,some_clouds,10,25,-15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9,-10,1,1,-11,-11,0,0,-16,-20,4,4,6
fd51046ad3b7b463673386b5b2c17317,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-17T03:00:00,2024-06-17T04:00:00,2024-06-19T07:00:00,51,am,forecast,clear,15,25,-10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11,-11,0,0,-13,-11,-2,2,-20,-20,0,0,7
3eb105bd2a378e3352ae0cf741faf5a7,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-17T03:00:00,2024-06-17T04:00:00,2024-06-19T15:00:00,59,pm,forecast,snow_shwrs,15,25,-10,10,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-11,-10,-1,1,-12,-11,-1,1,-20,-20,0,0,8
d657934a139ef34bb77b8392bc7697ba,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-17T03:00:00,2024-06-17T04:00:00,2024-06-19T23:00:00,67,night,forecast,some_clouds,10,25,-15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10,-12,2,2,-11,-13,2,2,-16,-23,7,7,9
e524997b7d13def6dd1f80a37eda0a5f,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-17T03:00:00,2024-06-17T04:00:00,2024-06-20T07:00:00,75,am,forecast,some_clouds,15,25,-10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12,-13,1,1,-12,-13,1,1,-20,-23,3,3,10
7feb64b820a188168c5d54f934bd40d8,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-17T03:00:00,2024-06-17T04:00:00,2024-06-20T15:00:00,83,pm,forecast,some_clouds,10,20,-10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11,-11,0,0,-11,-12,1,1,-19,-21,2,2,11
