fact_forecasts_key,mtn_name,region_group_key,mtn_range,subrange,latitude,longitude,geo_dimension,elevation,elevation_feature,time_of_scrape,local_time_issued,local_time_of_forecast,time_diff_hours,forecast_time_name,forecast_status,forecast_phrase,wind_speed,actual_wind_speed,wind_speed_diff,abs_wind_speed_diff,snow,actual_snow,snow_diff,abs_snow_diff,rain,actual_rain,rain_diff,abs_rain_diff,max_temp,actual_max_temp,max_temp_diff,abs_max_temp_diff,min_temp,actual_min_temp,min_temp_diff,abs_min_temp_diff,chill,actual_chill,chill_diff,abs_chill_diff,i
c04adf3574188d0fb785310f9943e3f2,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-30T03:00:00,2024-05-30T04:00:00,2024-05-30T07:00:00,3,am,actual,clear,40,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10,-10,0,0,-10,-10,0,0,-21,-21,0,0,1
fc443cddcb44539668d023ba189b6eb6,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-30T03:00:00,2024-05-30T04:00:00,2024-05-30T15:00:00,11,pm,forecast,some_clouds,40,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10,-10,0,0,-10,-10,0,0,-21,-21,0,0,2
1658c86f9e44ffa53c306487f1a8a3c7,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-30T03:00:00,2024-05-30T04:00:00,2024-05-30T23:00:00,19,night,forecast,some_clouds,40,45,-5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10,-10,0,0,-11,-11,0,0,-22,-22,0,0,3
07721603f81956c101955720999a5605,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-30T03:00:00,2024-05-30T04:00:00,2024-05-31T07:00:00,27,am,forecast,some_clouds,40,50,-10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12,-11,-1,1,-12,-11,-1,1,-23,-23,0,0,4
ef3550864b7440e0bf76de9419d09d5f,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-30T03:00:00,2024-05-30T04:00:00,2024-05-31T15:00:00,35,pm,forecast,some_clouds,30,30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11,-11,0,0,-12,-12,0,0,-23,-22,-1,1,5
93f5f8c12fcaa021652ca2c96bfea3f9,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-30T03:00:00,2024-05-30T04:00:00,2024-05-31T23:00:00,43,night,forecast,snow_shwrs,20,15,5,5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-13,-13,0,0,-14,-14,0,0,-23,-23,0,0,6
0372ea41bdb6bcc3688e26688bc35674,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-30T03:00:00,2024-05-30T04:00:00,2024-06-01T07:00:00,51,am,forecast,some_clouds,30,30,0,0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,-13,-12,-1,1,-14,-12,-2,2,-25,-23,-2,2,7
2fa5acb679162c30b8896812d305a82c,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-30T03:00:00,2024-05-30T04:00:00,2024-06-01T15:00:00,59,pm,forecast,snow_shwrs,20,25,-5,5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-13,-12,-1,1,-14,-12,-2,2,-24,-22,-2,2,8
76f9fd653c3efe2cc96ddda82a6b0738,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-30T03:00:00,2024-05-30T04:00:00,2024-06-01T23:00:00,67,night,forecast,some_clouds,15,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13,-12,-1,1,-14,-14,0,0,-22,-22,0,0,9
4c3d6c146121dbf7e19809f3dddbe169,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-30T03:00:00,2024-05-30T04:00:00,2024-06-02T07:00:00,75,am,forecast,some_clouds,30,30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15,-14,-1,1,-15,-14,-1,1,-25,-24,-1,1,10
52d0172fc18a7b39cd380c0e7fe9d79c,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-30T03:00:00,2024-05-30T04:00:00,2024-06-02T15:00:00,83,pm,forecast,snow_shwrs,20,30,-10,10,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-12,-13,1,1,-15,-14,-1,1,-25,-25,0,0,11
a6f9490268a1b5a29435a6bacf115772,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-30T03:00:00,2024-05-30T04:00:00,2024-06-02T23:00:00,91,night,forecast,clear,15,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13,-14,1,1,-15,-16,1,1,-24,-26,2,2,12
80a9377a6a7bc1112059150e56204f16,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-30T03:00:00,2024-05-30T04:00:00,2024-06-03T07:00:00,99,am,forecast,some_clouds,20,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15,-17,2,2,-15,-17,2,2,-25,-27,2,2,13
440ac769f21e9cc64b24307e67d9ed70,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-30T03:00:00,2024-05-30T04:00:00,2024-06-03T15:00:00,107,pm,forecast,snow_shwrs,25,15,10,10,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-12,-16,4,4,-14,-16,2,2,-23,-26,3,3,14
e204033788a804bc5f055c6b37f4368d,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-30T03:00:00,2024-05-30T04:00:00,2024-06-03T23:00:00,115,night,forecast,some_clouds,15,10,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13,-16,3,3,-15,-17,2,2,-23,-24,1,1,15
819a8a49b95085a33762491d525024c6,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-05-30T03:00:00,2024-05-30T04:00:00,2024-06-04T07:00:00,123,am,forecast,some_clouds,25,20,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15,-18,3,3,-15,-19,4,4,-25,-29,4,4,16
