fact_forecasts_key,mtn_name,region_group_key,mtn_range,subrange,latitude,longitude,geo_dimension,elevation,elevation_feature,time_of_scrape,local_time_issued,local_time_of_forecast,time_diff_hours,forecast_time_name,forecast_status,forecast_phrase,wind_speed,actual_wind_speed,wind_speed_diff,abs_wind_speed_diff,snow,actual_snow,snow_diff,abs_snow_diff,rain,actual_rain,rain_diff,abs_rain_diff,max_temp,actual_max_temp,max_temp_diff,abs_max_temp_diff,min_temp,actual_min_temp,min_temp_diff,abs_min_temp_diff,chill,actual_chill,chill_diff,abs_chill_diff,i
6ef5c6a922157531c60f3f63019bb63f,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-04T18:00:00,2024-06-04T16:00:00,2024-06-04T15:00:00,-1,pm,actual,some_clouds,20,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14,-14,0,0,-17,-17,0,0,-26,-26,0,0,1
b33232a8a10e67e69775ac8b7b703b16,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-04T18:00:00,2024-06-04T16:00:00,2024-06-04T23:00:00,7,night,forecast,clear,10,15,-5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14,-14,0,0,-16,-16,0,0,-22,-24,2,2,2
205dbf7558bf76d69e7cf67e259ba1d3,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-04T18:00:00,2024-06-04T16:00:00,2024-06-05T07:00:00,15,am,forecast,clear,25,35,-10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16,-14,-2,2,-16,-14,-2,2,-25,-24,-1,1,3
b9bf9f558831de3e66301f4af2771bbc,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-04T18:00:00,2024-06-04T16:00:00,2024-06-05T15:00:00,23,pm,forecast,some_clouds,30,35,-5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15,-13,-2,2,-15,-14,-1,1,-25,-25,0,0,4
d18724a67fa5be2ea99613c3badbd188,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-04T18:00:00,2024-06-04T16:00:00,2024-06-05T23:00:00,31,night,forecast,some_clouds,15,20,-5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15,-12,-3,3,-16,-14,-2,2,-25,-23,-2,2,5
f275f74dc707897b11eebadc1a409435,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-04T18:00:00,2024-06-04T16:00:00,2024-06-06T07:00:00,39,am,forecast,some_clouds,20,30,-10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16,-15,-1,1,-16,-16,0,0,-26,-27,1,1,6
a7991e245bff074a4e18114ea6264821,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-04T18:00:00,2024-06-04T16:00:00,2024-06-06T15:00:00,47,pm,forecast,some_clouds,15,20,-5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14,-13,-1,1,-16,-16,0,0,-25,-24,-1,1,7
1e60c9d3819fe5a8fbc5139488708294,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-04T18:00:00,2024-06-04T16:00:00,2024-06-06T23:00:00,55,night,forecast,clear,5,25,-20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15,-12,-3,3,-15,-14,-1,1,-15,-24,9,9,8
b1180c2ea5dc3b1f253139ddb0efb2ec,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-04T18:00:00,2024-06-04T16:00:00,2024-06-07T07:00:00,63,am,forecast,clear,20,25,-5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15,-13,-2,2,-15,-15,0,0,-22,-25,3,3,9
20d26ab4770f500fcccb3316c966afbe,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-04T18:00:00,2024-06-04T16:00:00,2024-06-07T15:00:00,71,pm,forecast,clear,20,15,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14,-13,-1,1,-15,-15,0,0,-24,-24,0,0,10
873bb327b6c562883566a9db83c202ed,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-04T18:00:00,2024-06-04T16:00:00,2024-06-07T23:00:00,79,night,forecast,some_clouds,0,10,-10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14,-13,-1,1,-15,-14,-1,1,-21,-20,-1,1,11
0df36b3a408d6de23c92391426d06835,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-04T18:00:00,2024-06-04T16:00:00,2024-06-08T07:00:00,87,am,forecast,clear,10,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15,-15,0,0,-16,-15,-1,1,-22,-20,-2,2,12
149f751fc4edadb3a413558c78e68e7b,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-04T18:00:00,2024-06-04T16:00:00,2024-06-08T15:00:00,95,pm,forecast,some_clouds,10,20,-10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14,-13,-1,1,-15,-14,-1,1,-22,-22,0,0,13
c517b6d2ae36a17f730aee9a70df8543,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-04T18:00:00,2024-06-04T16:00:00,2024-06-08T23:00:00,103,night,forecast,clear,5,20,-15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13,-12,-1,1,-14,-13,-1,1,-20,-20,0,0,14
80290c49e2a35f8239dfa4b76dbd5ae5,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-04T18:00:00,2024-06-04T16:00:00,2024-06-09T07:00:00,111,am,forecast,clear,5,30,-25,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14,-13,-1,1,-14,-14,0,0,-20,-24,4,4,15
