fact_forecasts_key,mtn_name,region_group_key,mtn_range,subrange,latitude,longitude,geo_dimension,elevation,elevation_feature,time_of_scrape,local_time_issued,local_time_of_forecast,time_diff_hours,forecast_time_name,forecast_status,forecast_phrase,wind_speed,actual_wind_speed,wind_speed_diff,abs_wind_speed_diff,snow,actual_snow,snow_diff,abs_snow_diff,rain,actual_rain,rain_diff,abs_rain_diff,max_temp,actual_max_temp,max_temp_diff,abs_max_temp_diff,min_temp,actual_min_temp,min_temp_diff,abs_min_temp_diff,chill,actual_chill,chill_diff,abs_chill_diff,i
775acd18a97b2b80c50d2986cc250049,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-03T02:00:00,2024-06-03T04:00:00,2024-06-03T07:00:00,3,am,actual,clear,20,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17,-17,0,0,-17,-17,0,0,-27,-27,0,0,1
ba368561313b648db2c86edf5000da6e,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-03T02:00:00,2024-06-03T04:00:00,2024-06-03T15:00:00,11,pm,forecast,some_clouds,15,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16,-16,0,0,-17,-16,-1,1,-27,-26,-1,1,2
23d3671d700be25b1aa3c0b50124d8d4,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-03T02:00:00,2024-06-03T04:00:00,2024-06-03T23:00:00,19,night,forecast,some_clouds,5,10,-5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16,-16,0,0,-18,-17,-1,1,-23,-24,1,1,3
c65ae848cf2ca3d161aef2b2f0fd362a,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-03T02:00:00,2024-06-03T04:00:00,2024-06-04T07:00:00,27,am,forecast,some_clouds,20,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18,-18,0,0,-18,-19,1,1,-27,-29,2,2,4
0739049c77728f4deb6e47e7e0b53fcc,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-03T02:00:00,2024-06-03T04:00:00,2024-06-04T15:00:00,35,pm,forecast,some_clouds,20,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15,-14,-1,1,-16,-17,1,1,-25,-26,1,1,5
99119c823d154bac092ae7d2aa4c903a,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-03T02:00:00,2024-06-03T04:00:00,2024-06-04T23:00:00,43,night,forecast,some_clouds,10,15,-5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15,-14,-1,1,-16,-16,0,0,-24,-24,0,0,6
f39942df7ceec85768eea4893dd9c839,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-03T02:00:00,2024-06-03T04:00:00,2024-06-05T07:00:00,51,am,forecast,some_clouds,20,35,-15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16,-14,-2,2,-16,-14,-2,2,-26,-24,-2,2,7
4c839a996cef4d8d2df3f81592d3b630,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-03T02:00:00,2024-06-03T04:00:00,2024-06-05T15:00:00,59,pm,forecast,some_clouds,15,35,-20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14,-13,-1,1,-15,-14,-1,1,-24,-25,1,1,8
80fba7c43a78d59b8f68086114cbc1bf,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-03T02:00:00,2024-06-03T04:00:00,2024-06-05T23:00:00,67,night,forecast,clear,20,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14,-12,-2,2,-15,-14,-1,1,-23,-23,0,0,9
87306233e48b593f2bd1325103544cd4,mount_everest,0,greater_himalaya,central_nepal_himalaya,27.98806,86.925,"27.98806,86.925",8000,,2024-06-03T02:00:00,2024-06-03T04:00:00,2024-06-06T07:00:00,75,am,forecast,some_clouds,20,30,-10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15,-15,0,0,-16,-16,0,0,-26,-27,1,1,10
